,year,County Name,county,city,particle,measurement,days_recorded,avg_val,variance,min_val,percentile_10,percentile_25,percentile_75,percentile_90,max_val
298,2024,Sonoma,Sonoma,Sebastopol,Nitric oxide (NO),Parts per billion,59,3.9467771779661014,9.441389560719392,0.195652,0.5209882,1.45108675,6.24140325,7.8734782,12.1
299,2024,Stanislaus,Stanislaus,Turlock,Nitric oxide (NO),Parts per billion,366,5.499665400273224,30.632209013689828,0.145455,0.4292938,0.869565,8.08695625,12.7973913,34.556522
300,2024,Sutter,Sutter,Yuba City,Nitric oxide (NO),Parts per billion,348,4.295094429597701,22.470627272455392,-1.1625,0.347826,0.7449605,5.90760875,10.3,30.830435
301,2024,Tulare,Tulare,Visalia,Nitric oxide (NO),Parts per billion,345,6.651774684057972,31.29058903394522,0.065217,0.8300002000000001,1.6772235,9.582609,14.283043100000004,29.673913
302,2024,Ventura,Ventura,Simi Valley,Nitric oxide (NO),Parts per billion,366,3.536095657103825,17.819944534207284,0.0,0.043478,0.347826,5.391304,8.565217,27.0
303,2024,Yolo,Yolo,Not in a city,Nitric oxide (NO),Parts per billion,364,2.1015945137362637,4.937086792052281,-0.178261,0.082609,0.36847799999999997,3.251087,5.177391100000002,14.633333
304,2024,Alameda,Alameda,Livermore,Ozone,Parts per million,60,0.02423677021276596,6.289993436577561e-05,0.001,0.013294,0.017647,0.030765,0.0339314,0.038765
305,2024,Amador,Amador,Jackson,Ozone,Parts per million,361,0.031363155124653735,0.00013417113357586945,0.004824,0.015059,0.022529,0.038882,0.046706,0.060941
306,2024,Butte,Butte,Chico,Ozone,Parts per million,366,0.03548551440329218,9.69404459754103e-05,0.006176,0.021599999999999998,0.029588,0.042588,0.0476038,0.061118
307,2024,Calaveras,Calaveras,San Andreas,Ozone,Parts per million,358,0.03316589944134078,0.00014074334388901956,0.006588,0.0172648,0.02407375,0.041706,0.049164900000000004,0.060824
308,2024,Colusa,Colusa,Colusa,Ozone,Parts per million,247,0.030726008097165993,5.5080399601560054e-05,0.009412,0.019788,0.026706,0.035852999999999996,0.0394706,0.045824
309,2024,Contra Costa,Contra Costa,Concord,Ozone,Parts per million,60,0.02314947435897436,5.844334210448991e-05,0.004353,0.0131059,0.017647,0.02933825,0.0334533,0.041118
310,2024,El Dorado,El Dorado,Not in a city,Ozone,Parts per million,366,0.03946303624161074,9.813940726884635e-05,0.008118,0.0251648,0.034118,0.046706,0.051059,0.071118
311,2024,Fresno,Fresno,Not in a city,Ozone,Parts per million,366,0.03334371162237207,0.00018153918705688448,0.001,0.015059,0.023471,0.043294,0.051118,0.0821
312,2024,Glenn,Glenn,Not in a city,Ozone,Parts per million,347,0.03002155043227666,5.0255578733720946e-05,0.007235,0.020588600000000002,0.025911499999999997,0.034706,0.038235,0.055
313,2024,Humboldt,Humboldt,Eureka,Ozone,Parts per million,365,0.025643161643835618,6.379519620731585e-05,0.003,0.015223200000000001,0.020647,0.031412,0.035776800000000004,0.045588
314,2024,Imperial,Imperial,Calexico,Ozone,Parts per million,366,0.036143827094474154,0.00013845298842145973,0.008353,0.0202999,0.027824,0.044235,0.0514615,0.0932
315,2024,Inyo,Inyo,Not in a city,Ozone,Parts per million,366,0.03883951903807615,0.0001072414290121749,0.00525,0.0258063,0.03207375,0.04527925,0.053529,0.071765
316,2024,Kern,Kern,Not in a city,Ozone,Parts per million,366,0.037360653125,0.00020481378759724638,0.002222,0.017882,0.027824,0.04789675,0.0565349,0.0905
317,2024,Kings,Kings,Hanford,Ozone,Parts per million,366,0.03267335519125683,0.0002161927586954115,0.003077,0.012647,0.01864675,0.04498525,0.052353,0.062882
318,2024,Lake,Lake,Lakeport,Ozone,Parts per million,366,0.026723822404371586,5.329830946152403e-05,0.008706,0.015853,0.022367750000000002,0.031824,0.035529,0.053294
319,2024,Los Angeles,Los Angeles,Glendora,Ozone,Parts per million,366,0.03334051943544655,0.00014163169279955283,0.0,0.016941,0.025073750000000002,0.04098525,0.048112100000000005,0.079765
320,2024,Madera,Madera,Madera,Ozone,Parts per million,366,0.03203515406562054,0.00014563261544480133,0.002647,0.015706,0.022706,0.041647,0.048118,0.060941
321,2024,Marin,Marin,San Rafael,Ozone,Parts per million,60,0.02264535,6.443178918050848e-05,0.007882,0.0124061,0.016573499999999998,0.02924975,0.0335063,0.040647
322,2024,Mariposa,Mariposa,Not in a city,Ozone,Parts per million,366,0.04433442241379311,6.514992450692334e-05,0.023941,0.0347001,0.038691249999999996,0.049824,0.0552409,0.073412
323,2024,Mendocino,Mendocino,Ukiah,Ozone,Parts per million,365,0.02490098904109589,6.271799315922014e-05,0.005235,0.0126588,0.020529,0.030353,0.034070800000000005,0.052294
324,2024,Merced,Merced,Merced,Ozone,Parts per million,365,0.033852939726027396,0.0001592769160458077,0.004471,0.0166,0.024706,0.042941,0.051176,0.065
325,2024,Monterey,Monterey,Carmel Valley Village,Ozone,Parts per million,366,0.027215777575205106,4.2006147366540477e-05,0.010647,0.018647,0.022882,0.031706,0.035529,0.048471
326,2024,Nevada,Nevada,Grass Valley,Ozone,Parts per million,149,0.04445820134228188,0.00010596615752675508,0.024294,0.0321644,0.036412,0.051765,0.058059000000000034,0.068588
327,2024,Orange,Orange,Anaheim,Ozone,Parts per million,366,0.028430210164835164,8.897745847433952e-05,0.003765,0.014982299999999999,0.02127925,0.03507375,0.03922910000000002,0.057647
328,2024,Placer,Placer,Auburn,Ozone,Parts per million,366,0.03388683008356546,0.0001238663934800311,0.003647,0.018905599999999998,0.0262175,0.041,0.04785880000000001,0.068118
329,2024,Riverside,Riverside,Not in a city,Ozone,Parts per million,366,0.03994898077895802,0.0001749875294557397,0.0,0.023059,0.03124975,0.04798525,0.057276300000000016,0.098471
330,2024,Sacramento,Sacramento,Arden-Arcade,Ozone,Parts per million,366,0.02774918440145103,9.322317513173481e-05,0.0018,0.014824,0.020412,0.034882,0.039588,0.057765
331,2024,San Benito,San Benito,Hollister,Ozone,Parts per million,366,0.03063559065934066,5.58159622971341e-05,0.011294,0.0215116,0.025647,0.035235,0.04056440000000001,0.058765
332,2024,San Bernardino,San Bernardino,Barstow,Ozone,Parts per million,366,0.041779187767584096,0.0002258338144798747,0.0022,0.021412,0.03095575,0.052529,0.061118,0.097824
333,2024,San Diego,San Diego,Chula Vista,Ozone,Parts per million,366,0.03587871362799263,0.00011925861509297323,0.0,0.023103900000000004,0.029706,0.042118,0.048841400000000014,0.076824
334,2024,San Francisco,San Francisco,San Francisco,Ozone,Parts per million,60,0.022361000000000002,5.1824230779661024e-05,0.006765,0.0115351,0.01745575,0.028265,0.0307003,0.034647
335,2024,San Joaquin,San Joaquin,Stockton,Ozone,Parts per million,366,0.029657153846153847,9.481927942884356e-05,0.004455,0.0160413,0.0241615,0.035882,0.04134710000000001,0.055882
336,2024,San Luis Obispo,San Luis Obispo,El Paso de Robles (corporate name for Paso Robles),Ozone,Parts per million,366,0.032323097841065684,9.14406651986029e-05,0.006235,0.021,0.025882,0.037588,0.044294,0.074353
337,2024,San Mateo,San Mateo,Redwood City,Ozone,Parts per million,60,0.020146083333333335,6.971426065395483e-05,0.000667,0.010835,0.01355875,0.0267205,0.0316542,0.035941
338,2024,Santa Barbara,Santa Barbara,Santa Barbara,Ozone,Parts per million,366,0.026740459119496855,6.623775561361626e-05,0.005,0.015529,0.020765,0.032412,0.036829799999999996,0.058235
339,2024,Santa Clara,Santa Clara,Gilroy,Ozone,Parts per million,60,0.021030719457013576,5.1809512648210596e-05,0.001,0.012176,0.016882,0.026059,0.030118,0.040882
340,2024,Santa Cruz,Santa Cruz,Live Oak,Ozone,Parts per million,366,0.025739180327868854,4.349581569342017e-05,0.009941,0.016706,0.021294,0.03027925,0.034206,0.047471
341,2024,Shasta,Shasta,Redding,Ozone,Parts per million,355,0.03407469604519774,0.00010917376421633063,0.000941,0.0188118,0.027647,0.041471,0.046765,0.063941
342,2024,Siskiyou,Siskiyou,Yreka,Ozone,Parts per million,366,0.030159437158469946,0.00011585230914535523,0.002353,0.0154705,0.02260275,0.038412,0.042529,0.06
343,2024,Solano,Solano,Vallejo,Ozone,Parts per million,365,0.02745383891213389,6.76674363115225e-05,0.001294,0.016376599999999998,0.02142675,0.03322025,0.0377827,0.052824
344,2024,Sonoma,Sonoma,Sebastopol,Ozone,Parts per million,58,0.02233946551724138,6.308405456896551e-05,0.007647,0.013276900000000001,0.01660325,0.028750249999999998,0.0330301,0.041235
345,2024,Stanislaus,Stanislaus,Modesto,Ozone,Parts per million,366,0.03191230843706777,0.00014891232332717248,0.002412,0.014893799999999999,0.022882,0.040824,0.048059,0.060588
346,2024,Sutter,Sutter,Yuba City,Ozone,Parts per million,366,0.03708704310344828,0.00014795152155772434,0.006765,0.0204002,0.029471,0.044868000000000005,0.052593900000000006,0.067353
347,2024,Tehama,Tehama,Not in a city,Ozone,Parts per million,366,0.03419892201039861,0.00016208909781508763,0.003529,0.0185058,0.024765,0.043471,0.0525526,0.065353
348,2024,Tulare,Tulare,Not in a city,Ozone,Parts per million,366,0.039304921422663355,0.00028293143016517816,0.002588,0.0177532,0.026529,0.052,0.0637102,0.083235
349,2024,Tuolumne,Tuolumne,Sonora,Ozone,Parts per million,360,0.033824075,0.00013055375892193587,0.004647,0.0183767,0.025,0.04179425,0.0487119,0.061118
350,2024,Ventura,Ventura,Thousand Oaks,Ozone,Parts per million,366,0.030849354679802956,5.245136361783552e-05,0.006176,0.0215174,0.025941,0.036,0.0400826,0.057235
351,2024,Yolo,Yolo,Not in a city,Ozone,Parts per million,366,0.030005884931506847,5.421329902652148e-05,0.010529,0.0197001,0.0249705,0.03480925,0.0388357,0.056706
352,2024,Alameda,Alameda,Oakland,Sulfur dioxide,Parts per billion,60,0.22257749999999998,0.030010297479462173,0.0,0.014286,0.057143,0.32181825,0.48220760000000007,0.686364
353,2024,Contra Costa,Contra Costa,Concord,Sulfur dioxide,Parts per billion,60,0.3088472539229672,0.15430509717800397,-0.78,-0.042857,0.069565,0.534783,0.756522,1.657143
354,2024,Fresno,Fresno,Fresno,Sulfur dioxide,Parts per billion,364,0.5804883763736264,0.21862127749772306,0.0,0.1,0.204348,0.830124,1.2807827000000003,2.328571
355,2024,Humboldt,Humboldt,Eureka,Sulfur dioxide,Parts per billion,366,0.42755687841530055,0.05738074471127795,-0.091667,0.1,0.27410725,0.5815472500000001,0.717549,1.305556
356,2024,Imperial,Imperial,Calexico,Sulfur dioxide,Parts per billion,365,0.41725227808219173,0.15224011589576741,0.0,0.03024860000000001,0.128571,0.573292,0.9,2.471429
357,2024,Inyo,Inyo,Not in a city,Sulfur dioxide,Parts per billion,257,0.17000323540856033,0.010420457421470795,0.0,0.0375,0.071429,0.24895825,0.3,0.495833
358,2024,Los Angeles,Los Angeles,Los Angeles,Sulfur dioxide,Parts per billion,366,0.20725605379310344,0.06772025251309023,-0.0875,0.0,0.020833,0.2875,0.55,1.470833
359,2024,Riverside,Riverside,Rubidoux,Sulfur dioxide,Parts per billion,366,0.184512087431694,0.021858548521103152,0.0,0.0125,0.0625,0.275,0.4120832999999999,0.684211
360,2024,Sacramento,Sacramento,Arden-Arcade,Sulfur dioxide,Parts per billion,296,0.05759424155405405,0.0255704810791277,-0.2,-0.1,-0.0375,0.1042615,0.28927659999999994,0.775
361,2024,San Bernardino,San Bernardino,Fontana,Sulfur dioxide,Parts per billion,365,0.14712874794520547,0.02838465273743155,-0.158333,-0.0375,0.0,0.270833,0.3700833,0.983333
362,2024,San Diego,San Diego,El Cajon,Sulfur dioxide,Parts per billion,273,0.07117276739926741,0.005488707457147629,0.0,0.0,0.0129465,0.1,0.1738095,0.447619
363,2024,San Luis Obispo,San Luis Obispo,Nipomo,Sulfur dioxide,Parts per billion,364,0.20478472627235214,0.010434420595617815,-0.033333,0.071429,0.12086949999999999,0.28452350000000004,0.326087,0.47
364,2024,Santa Barbara,Santa Barbara,Lompoc,Sulfur dioxide,Parts per billion,366,0.5776101666666666,0.4014411879912177,-0.45,-0.004090499999999897,0.042857,1.0430122499999999,1.2771431000000006,2.06
365,2024,Santa Clara,Santa Clara,San Jose,Sulfur dioxide,Parts per billion,60,0.08384118333333333,0.00972141608643669,0.0,0.0,0.0,0.13749975,0.21137820000000007,0.385714
366,2024,Solano,Solano,Vallejo,Sulfur dioxide,Parts per billion,55,1.5342096454545453,64.27600962516854,0.0,0.056428700000000005,0.1137985,0.4141235,0.7028571000000002,59.882609
367,2024,Alameda,Alameda,Oakland,Freon 113,Parts per billion Carbon,55,0.9388581887622993,9.496398329461353,0.0,0.0,0.0,0.4375,1.5463000000000007,35.739
368,2024,Butte,Butte,Chico,"1,3-Butadiene",Parts per billion Carbon,30,0.8248773448773449,5.609402766725887,0.0,0.0,0.1,0.5,0.8960000000000014,22.8
369,2024,Contra Costa,Contra Costa,Concord,Freon 113,Parts per billion Carbon,32,0.7633455026455026,7.267478395547392,0.0,0.0,0.0,0.24,0.9963999999999996,30.129
370,2024,Fresno,Fresno,Fresno,"1,3-Butadiene",Parts per billion Carbon,361,6.76217178259747,1476.9161941356308,0.0,0.0,0.0,1.8,9.4166665,2555.714286
371,2024,Imperial,Imperial,Calexico,"1,3-Butadiene",Parts per billion Carbon,31,1.8147496790757383,20.777066357567385,0.0,0.0,0.1,1.185,4.1,49.7
372,2024,Kern,Kern,Bakersfield,"1,3-Butadiene",Parts per billion Carbon,365,11.216550952927214,859.760743010667,0.0,0.0,0.0,3.0,50.0,736.956522
373,2024,Los Angeles,Los Angeles,Los Angeles,Sum of PAMS target compounds,Parts per billion Carbon,188,3.3796034434968014,331.91681523699503,0.0,0.02,0.1447725,1.2762769999999999,3.7306664000000147,550.77
374,2024,Madera,Madera,Madera,Sum of PAMS target compounds,Parts per billion Carbon,297,30.787719947775628,665.365830092837,0.0,0.0,0.65,50.0,50.0,144.375
375,2024,Marin,Marin,San Rafael,Freon 113,Parts per billion Carbon,30,0.6997190476190476,7.049593397887808,0.0,0.0,0.0,0.24375,0.892,35.073
376,2024,Placer,Placer,Roseville,"1,3-Butadiene",Parts per billion Carbon,38,0.864625322997416,5.008490351026738,0.0,0.0,0.1,0.7,1.5700000000000045,19.5
377,2024,Riverside,Riverside,Rubidoux,Sum of PAMS target compounds,Parts per billion Carbon,180,2.5625403689749358,141.9766803475799,0.0,0.001364,0.1,1.088739,3.7729546000000025,267.05
378,2024,San Diego,San Diego,Chula Vista,"1,3-Butadiene",Parts per billion Carbon,183,0.7726483507722754,14.635761273149923,0.0,0.0,0.0,0.42,1.1048827999999993,132.633811
379,2024,San Francisco,San Francisco,San Francisco,Freon 113,Parts per billion Carbon,31,0.7324537987679671,5.135184231596869,0.0,0.0,0.0,0.5,0.912,24.9
380,2024,San Joaquin,San Joaquin,Stockton,"1,3-Butadiene",Parts per billion Carbon,33,0.9986938775510203,6.550956329867083,0.0,0.0,0.1,0.7,1.9600000000000022,27.6
381,2024,San Mateo,San Mateo,Redwood City,Freon 113,Parts per billion Carbon,28,1.3714795918367346,15.709821401627083,0.0,0.0,0.0,0.7,3.288,42.861
382,2024,Santa Clara,Santa Clara,San Jose,Freon 113,Parts per billion Carbon,37,1.0592318072289157,8.717939907184522,0.0,0.0,0.0,0.7,1.9790000000000008,29.019
383,2024,Solano,Solano,Vallejo,Freon 113,Parts per billion Carbon,30,0.9163857142857142,8.192135121258232,0.0,0.0,0.0,0.2815,1.5504000000000007,24.024
384,2024,Sonoma,Sonoma,Sebastopol,Freon 113,Parts per billion Carbon,29,0.7071954022988506,6.251289654189358,0.0,0.0,0.0,0.233,0.944,22.362
385,2024,Ventura,Ventura,Simi Valley,Formaldehyde,Parts per billion Carbon,30,1.651685393258427,1.3538891726251274,0.2,0.4,0.6,2.4,3.3,5.2
386,2025,Butte,Butte,Chico,Carbon monoxide,Parts per million,63,0.3313670238095238,0.015103492378983435,0.111217,0.19524249999999999,0.2375,0.41570675,0.5177175,0.673333
387,2025,Fresno,Fresno,Fresno,Carbon monoxide,Parts per million,182,0.3093765879265092,0.023746568418416054,0.1,0.14044030000000002,0.2,0.370833,0.5386822999999998,0.871826
388,2025,Inyo,Inyo,Not in a city,Carbon monoxide,Parts per million,182,0.11083913774104684,0.0005389718623511407,0.071478,0.1,0.1,0.11941299999999999,0.1297216,0.366667
389,2025,Kern,Kern,Bakersfield,Carbon monoxide,Parts per million,91,0.26848773480662985,0.006791944066607051,0.1,0.172,0.207818,0.32313,0.379167,0.508333
390,2025,Los Angeles,Los Angeles,Glendora,Carbon monoxide,Parts per million,274,0.2798963649517685,0.03784505288977559,0.0,0.120833,0.18405275,0.320833,0.470833,3.529167
391,2025,Monterey,Monterey,Salinas,Carbon monoxide,Parts per million,177,0.2515040965909091,0.007623579097306883,0.1,0.1625,0.195833,0.309022,0.370833,0.533333
392,2025,Orange,Orange,Anaheim,Carbon monoxide,Parts per million,274,0.2980767862829149,0.041395545156241685,0.0,0.0875,0.120833,0.454167,0.5582454,1.266667
393,2025,Riverside,Riverside,Palm Springs,Carbon monoxide,Parts per million,274,0.23516997590808006,0.011502537866482527,0.1,0.133333,0.179167,0.2625,0.358333,1.145833
394,2025,Sacramento,Sacramento,Arden-Arcade,Carbon monoxide,Parts per million,213,0.24185898741258743,0.02043831123611326,0.0,0.0375,0.131884,0.331739,0.416667,0.75225
395,2025,San Bernardino,San Bernardino,Ontario,Carbon monoxide,Parts per million,274,0.28291507251675807,0.014708299141569762,0.0125,0.1375,0.2,0.358333,0.441667,0.945833
396,2025,Santa Barbara,Santa Barbara,Capitan,Carbon monoxide,Parts per million,181,0.21885937179487178,0.015544961471597679,-0.113043,0.065362,0.141667,0.3,0.358333,0.620833
397,2025,Stanislaus,Stanislaus,Modesto,Carbon monoxide,Parts per million,232,0.19044176241900648,0.013318076802410983,0.058333,0.1,0.116551,0.2084925,0.3622522,0.7
398,2025,Fresno,Fresno,Fresno,Lead (TSP) STP,Micrograms/cubic meter (25 C),1,0.00627,,0.00627,0.00627,0.00627,0.00627,0.00627,0.00627
399,2025,Imperial,Imperial,Calexico,Lead (TSP) STP,Micrograms/cubic meter (25 C),1,0.0081,,0.0081,0.0081,0.0081,0.0081,0.0081,0.0081
400,2025,Los Angeles,Los Angeles,Los Angeles,Lead (TSP) STP,Micrograms/cubic meter (25 C),33,0.007397577319587629,6.694280498103734e-05,0.0,0.002,0.003,0.0072175,0.016,0.066
401,2025,Riverside,Riverside,Rubidoux,Lead (TSP) STP,Micrograms/cubic meter (25 C),35,0.004113333333333333,6.181341843971632e-06,0.00065,0.001656,0.003,0.005,0.006639000000000006,0.013
402,2025,San Bernardino,San Bernardino,San Bernardino,Lead (TSP) LC,Micrograms/cubic meter (LC),32,0.0068125,4.918951612903226e-05,0.0,0.002,0.00375,0.00725,0.010800000000000004,0.032
403,2025,San Diego,San Diego,Chula Vista,Lead (TSP) STP,Micrograms/cubic meter (25 C),27,0.007542203389830508,5.298005540619523e-05,0.00065,0.00065,0.0016250000000000001,0.014,0.0182,0.026
404,2025,San Francisco,San Francisco,San Francisco,Lead (TSP) STP,Micrograms/cubic meter (25 C),16,0.0022775,1.8980866666666658e-06,0.00065,0.00065,0.00153,0.0025075,0.004175,0.00549
405,2025,Santa Clara,Santa Clara,San Jose,Lead (TSP) STP,Micrograms/cubic meter (25 C),16,0.00180375,1.4282250000000004e-06,0.00065,0.00065,0.00065,0.0023049999999999998,0.0029500000000000004,0.00495
406,2025,Ventura,Ventura,Simi Valley,Lead (TSP) STP,Micrograms/cubic meter (25 C),15,0.0014566666666666667,5.681238095238095e-07,0.00065,0.00065,0.00065,0.0019299999999999999,0.002242,0.00293
407,2025,Butte,Butte,Chico,Nitrogen dioxide (NO2),Parts per billion,240,4.540436695833334,9.622105641124502,0.530435,1.9313047,2.79456525,5.1967395,8.804347499999999,18.923529
408,2025,Fresno,Fresno,Not in a city,Nitrogen dioxide (NO2),Parts per billion,181,10.167729510779436,35.254858464221876,1.308696,3.2373914000000004,4.9264825000000005,14.102174,18.220000200000005,28.93913
409,2025,Imperial,Imperial,Calexico,Nitrogen dioxide (NO2),Parts per billion,212,7.623105997389034,23.537047299726915,0.795652,2.4234782,4.180434999999999,10.1586955,14.371304600000002,24.265217
410,2025,Kern,Kern,Not in a city,Nitrogen dioxide (NO2),Parts per billion,212,9.932648531343283,27.473420242745046,1.786957,3.7334786,5.427174,13.854348,17.8626091,24.865217
411,2025,Kings,Kings,Hanford,Nitrogen dioxide (NO2),Parts per billion,181,7.104451961325967,15.987677034865849,1.913636,3.325,3.904545,9.2,13.152174,19.091304
412,2025,Los Angeles,Los Angeles,Glendora,Nitrogen dioxide (NO2),Parts per billion,273,10.499394868830825,47.610433327329275,-0.04,3.7991666,5.695833,13.354167,20.264166600000003,51.633333
413,2025,Madera,Madera,Madera,Nitrogen dioxide (NO2),Parts per billion,89,5.469678325842697,6.154965992703544,1.730435,2.5495652,3.440909,7.091304,8.5910674,11.604348
414,2025,Monterey,Monterey,Salinas,Nitrogen dioxide (NO2),Parts per billion,181,2.9683182265193366,4.798482732011207,0.26087,0.833333,1.217391,4.458333,6.541667,9.416667
415,2025,Orange,Orange,Anaheim,Nitrogen dioxide (NO2),Parts per billion,273,11.610700434676435,49.1904045428412,1.708333,3.6174998000000005,5.4125,16.06875,21.2999998,33.275
416,2025,Placer,Placer,Roseville,Nitrogen dioxide (NO2),Parts per billion,205,4.883960697560975,9.868777385141945,1.473913,2.1034784,2.495455,6.586957,10.045217399999999,14.878261
417,2025,Riverside,Riverside,Banning,Nitrogen dioxide (NO2),Parts per billion,273,7.747043449355433,26.842796699480836,0.154167,2.7441664,4.133333,9.9375,14.9266666,31.366667
418,2025,Sacramento,Sacramento,Arden-Arcade,Nitrogen dioxide (NO2),Parts per billion,212,4.024162563117454,15.350002815949134,0.043478,0.636364,1.2041665,5.4880949999999995,10.0,22.0
419,2025,San Bernardino,San Bernardino,Barstow,Nitrogen dioxide (NO2),Parts per billion,273,14.106200243029985,75.77615334198958,0.245455,2.904545,7.070833,19.690909,25.979167,46.1375
420,2025,San Joaquin,San Joaquin,Stockton,Nitrogen dioxide (NO2),Parts per billion,182,6.5442809191176465,16.440608813814784,1.091304,2.5213639,3.97065225,8.313043,12.642173900000003,23.578261
421,2025,San Luis Obispo,San Luis Obispo,Nipomo,Nitrogen dioxide (NO2),Parts per billion,273,2.2389068642201835,3.0865671543770006,-0.404348,0.682609,1.026087,2.952632,4.078261,12.613043
422,2025,Santa Barbara,Santa Barbara,Lompoc,Nitrogen dioxide (NO2),Parts per billion,181,0.8093122812148481,2.1390024837234196,-0.836364,-0.37478259999999997,0.086957,1.0,1.5721736000000017,11.434783
423,2025,Stanislaus,Stanislaus,Turlock,Nitrogen dioxide (NO2),Parts per billion,90,8.690575333333333,13.488453883086219,2.791304,4.288695499999999,6.11413075,11.0130435,13.557391600000006,17.917391
424,2025,Sutter,Sutter,Yuba City,Nitrogen dioxide (NO2),Parts per billion,212,4.902337339622641,11.478277493025022,1.430435,2.1678257000000003,2.6663045,6.107609,9.304782600000005,17.247826
425,2025,Tulare,Tulare,Visalia,Nitrogen dioxide (NO2),Parts per billion,139,6.934968532374101,15.788704054062862,1.778261,2.893913,4.0743205,9.2108695,13.7756518,19.178261
426,2025,Ventura,Ventura,Simi Valley,Nitrogen dioxide (NO2),Parts per billion,273,4.0080233750000005,6.240326507388127,0.043478,1.565217,2.304348,5.1413045,7.204347599999999,17.375
427,2025,Yolo,Yolo,Not in a city,Nitrogen dioxide (NO2),Parts per billion,211,2.7832320805687205,2.7091416425371677,0.873913,1.252174,1.7338770000000001,3.3065214999999997,4.465217,9.834783
428,2025,Butte,Butte,Chico,Nitric oxide (NO),Parts per billion,240,4.167118883333333,30.174882400894777,0.047826,0.43000020000000005,0.665217,4.921739,9.8313045,38.994118
429,2025,Fresno,Fresno,Not in a city,Nitric oxide (NO),Parts per billion,181,8.01550795854063,106.43935106875631,-0.366667,0.3553445,0.879348,10.6494565,21.785417000000002,57.591304
430,2025,Imperial,Imperial,Calexico,Nitric oxide (NO),Parts per billion,212,8.291677120104438,96.14590634761642,0.057143,1.195652,2.217391,10.55,18.280435,93.13913
431,2025,Inyo,Inyo,Not in a city,Reactive oxides of nitrogen (NOy),Parts per billion,181,0.5935081574585636,0.39319189402828864,0.0,0.008778800000000002,0.02381,1.1129072500000001,1.4074997000000002,2.566667
432,2025,Kern,Kern,Not in a city,Nitric oxide (NO),Parts per billion,212,7.563619645194274,71.26245077885534,-0.834783,0.6334786,1.50434775,9.970516,18.1980681,59.534783
433,2025,Kings,Kings,Hanford,Nitric oxide (NO),Parts per billion,181,5.924823895027624,41.87792003468307,0.185,0.3592689,0.8380434999999999,8.0985675,15.174347500000007,33.665217
434,2025,Los Angeles,Los Angeles,Glendora,Nitric oxide (NO),Parts per billion,273,9.537320406546991,175.68780061171682,-2.7125,0.483333,1.2789405,11.95,23.685417,179.245833
435,2025,Madera,Madera,Madera,Nitric oxide (NO),Parts per billion,89,4.187104859550562,15.563082498938241,0.182609,0.3160866,0.9863635000000001,6.04239125,9.749565500000003,17.569565
436,2025,Monterey,Monterey,Salinas,Nitric oxide (NO),Parts per billion,181,1.829341820441989,5.429359158918327,0.0,0.041667,0.182518,2.57499975,5.810145000000006,10.75
437,2025,Orange,Orange,Anaheim,Nitric oxide (NO),Parts per billion,273,11.636987942612942,137.4181993771685,-0.133333,0.529167,2.5875002499999997,17.354167,28.984166999999996,70.7125
438,2025,Placer,Placer,Roseville,Nitric oxide (NO),Parts per billion,205,3.3979505219512194,16.720543167718166,-0.021739,0.1560872,0.265217,4.3097822500000005,9.6804349,21.334783
439,2025,Riverside,Riverside,Banning,Nitric oxide (NO),Parts per billion,273,6.2219943002466085,75.13435680303924,-0.891667,0.19202400000000003,0.583333,8.332291999999999,15.485416800000007,73.595833
440,2025,Sacramento,Sacramento,Arden-Arcade,Nitric oxide (NO),Parts per billion,212,3.6421402354555434,33.42836404587822,-0.226087,0.0,0.166667,4.37500025,10.519565100000003,48.458333
441,2025,San Bernardino,San Bernardino,Ontario,Nitric oxide (NO),Parts per billion,273,18.241768535288728,247.03965407756968,-0.441667,1.6883333000000003,5.85148825,26.322917,40.3400003,103.504167
442,2025,San Joaquin,San Joaquin,Stockton,Nitric oxide (NO),Parts per billion,182,6.505358373161765,82.07836878999548,-0.42381,0.28608690000000003,0.8,7.092499999999999,18.1295653,64.286957
443,2025,San Luis Obispo,San Luis Obispo,Nipomo,Nitric oxide (NO),Parts per billion,273,1.999851586238532,5.829544891579439,-1.213043,0.08683270000000001,0.327174,2.76413025,4.4752174,18.538889
444,2025,Santa Barbara,Santa Barbara,Lompoc,Nitric oxide (NO),Parts per billion,181,0.6475544780652418,2.3816893830108397,-3.0,-0.434783,0.0,1.0,1.9015788999999996,15.217391
445,2025,Stanislaus,Stanislaus,Turlock,Nitric oxide (NO),Parts per billion,90,7.858073627777777,49.03476266656421,0.265217,0.6395847000000001,2.04594875,11.09673875,18.649032,35.8
446,2025,Sutter,Sutter,Yuba City,Nitric oxide (NO),Parts per billion,212,4.303682556603774,32.956828693311586,-0.108696,0.352174,0.68913025,4.85090575,9.8939127,39.534783
447,2025,Tulare,Tulare,Visalia,Nitric oxide (NO),Parts per billion,139,6.694120755395684,39.185432469637405,0.6,1.2526088,2.001404,8.7641305,14.247337100000003,32.313043
448,2025,Ventura,Ventura,Simi Valley,Nitric oxide (NO),Parts per billion,273,2.6592791020220585,10.063641940212804,0.0,0.0,0.26087,4.130435,6.795652400000003,21.304348
449,2025,Yolo,Yolo,Not in a city,Nitric oxide (NO),Parts per billion,211,1.9174586279620853,4.0078738036025845,0.038095,0.2437135,0.469565,2.87282625,4.124783000000003,12.56087
