,year,County Name,county,city,particle,measurement,days_recorded,avg_val,variance,min_val,percentile_10,percentile_25,percentile_75,percentile_90,max_val
0,2025,Butte,Butte,Chico,Carbon monoxide,Parts per million,63,0.3313670238095238,0.015103492378983435,0.111217,0.19524249999999999,0.2375,0.41570675,0.5177175,0.673333
1,2025,Fresno,Fresno,Fresno,Carbon monoxide,Parts per million,182,0.3093765879265092,0.023746568418416054,0.1,0.14044030000000002,0.2,0.370833,0.5386822999999998,0.871826
2,2025,Inyo,Inyo,Not in a city,Carbon monoxide,Parts per million,182,0.11083913774104684,0.0005389718623511407,0.071478,0.1,0.1,0.11941299999999999,0.1297216,0.366667
3,2025,Kern,Kern,Bakersfield,Carbon monoxide,Parts per million,91,0.26848773480662985,0.006791944066607051,0.1,0.172,0.207818,0.32313,0.379167,0.508333
4,2025,Los Angeles,Los Angeles,Glendora,Carbon monoxide,Parts per million,274,0.2798963649517685,0.03784505288977559,0.0,0.120833,0.18405275,0.320833,0.470833,3.529167
5,2025,Monterey,Monterey,Salinas,Carbon monoxide,Parts per million,177,0.2515040965909091,0.007623579097306883,0.1,0.1625,0.195833,0.309022,0.370833,0.533333
6,2025,Orange,Orange,Anaheim,Carbon monoxide,Parts per million,274,0.2980767862829149,0.041395545156241685,0.0,0.0875,0.120833,0.454167,0.5582454,1.266667
7,2025,Riverside,Riverside,Palm Springs,Carbon monoxide,Parts per million,274,0.23516997590808006,0.011502537866482527,0.1,0.133333,0.179167,0.2625,0.358333,1.145833
8,2025,Sacramento,Sacramento,Arden-Arcade,Carbon monoxide,Parts per million,213,0.24185898741258743,0.02043831123611326,0.0,0.0375,0.131884,0.331739,0.416667,0.75225
9,2025,San Bernardino,San Bernardino,Ontario,Carbon monoxide,Parts per million,274,0.28291507251675807,0.014708299141569762,0.0125,0.1375,0.2,0.358333,0.441667,0.945833
10,2025,Santa Barbara,Santa Barbara,Capitan,Carbon monoxide,Parts per million,181,0.21885937179487178,0.015544961471597679,-0.113043,0.065362,0.141667,0.3,0.358333,0.620833
11,2025,Stanislaus,Stanislaus,Modesto,Carbon monoxide,Parts per million,232,0.19044176241900648,0.013318076802410983,0.058333,0.1,0.116551,0.2084925,0.3622522,0.7
12,2025,Butte,Butte,Chico,Carbon monoxide,Parts per million,63,0.3313670238095238,0.015103492378983435,0.111217,0.19524249999999999,0.2375,0.41570675,0.5177175,0.673333
13,2025,Fresno,Fresno,Fresno,Carbon monoxide,Parts per million,182,0.3093765879265092,0.023746568418416054,0.1,0.14044030000000002,0.2,0.370833,0.5386822999999998,0.871826
14,2025,Inyo,Inyo,Not in a city,Carbon monoxide,Parts per million,182,0.11083913774104684,0.0005389718623511407,0.071478,0.1,0.1,0.11941299999999999,0.1297216,0.366667
15,2025,Kern,Kern,Bakersfield,Carbon monoxide,Parts per million,91,0.26848773480662985,0.006791944066607051,0.1,0.172,0.207818,0.32313,0.379167,0.508333
16,2025,Los Angeles,Los Angeles,Glendora,Carbon monoxide,Parts per million,274,0.2798963649517685,0.03784505288977559,0.0,0.120833,0.18405275,0.320833,0.470833,3.529167
17,2025,Monterey,Monterey,Salinas,Carbon monoxide,Parts per million,177,0.2515040965909091,0.007623579097306883,0.1,0.1625,0.195833,0.309022,0.370833,0.533333
18,2025,Orange,Orange,Anaheim,Carbon monoxide,Parts per million,274,0.2980767862829149,0.041395545156241685,0.0,0.0875,0.120833,0.454167,0.5582454,1.266667
19,2025,Riverside,Riverside,Palm Springs,Carbon monoxide,Parts per million,274,0.23516997590808006,0.011502537866482527,0.1,0.133333,0.179167,0.2625,0.358333,1.145833
20,2025,Sacramento,Sacramento,Arden-Arcade,Carbon monoxide,Parts per million,213,0.24185898741258743,0.02043831123611326,0.0,0.0375,0.131884,0.331739,0.416667,0.75225
21,2025,San Bernardino,San Bernardino,Ontario,Carbon monoxide,Parts per million,274,0.28291507251675807,0.014708299141569762,0.0125,0.1375,0.2,0.358333,0.441667,0.945833
22,2025,Santa Barbara,Santa Barbara,Capitan,Carbon monoxide,Parts per million,181,0.21885937179487178,0.015544961471597679,-0.113043,0.065362,0.141667,0.3,0.358333,0.620833
23,2025,Stanislaus,Stanislaus,Modesto,Carbon monoxide,Parts per million,232,0.19044176241900648,0.013318076802410983,0.058333,0.1,0.116551,0.2084925,0.3622522,0.7
24,2025,Alameda,Alameda,Livermore,Formaldehyde,Parts per billion Carbon,10,2.5166667,2.333859666666748,0.566667,1.133333,1.19166675,3.0916665,4.356666400000002,6.4
25,2025,Butte,Butte,Chico,"1,3-Butadiene",Parts per billion Carbon,51,0.10689462365591397,0.07168859447534291,0.0,0.001,0.002,0.1,0.2,2.0
26,2025,Del Norte,Del Norte,Redwood National Park,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),19,8.421052631578948e-05,7.793952967525196e-08,0.0,0.0,0.0,0.0,0.0,0.001
27,2025,El Dorado,El Dorado,South Lake Tahoe,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),20,7.179487179487179e-05,7.729315358181334e-08,-0.001,0.0,0.0,0.0,0.0,0.001
28,2025,Fresno,Fresno,Fresno,Arsenic (TSP) STP,Micrograms/cubic meter (25 C),157,0.5694663867151957,2.168046189864516,-0.009,0.0,0.0,0.291074,2.0,16.925
29,2025,Imperial,Imperial,Calexico,Arsenic (TSP) STP,Micrograms/cubic meter (25 C),37,0.20502757812500003,0.3165568082492107,0.0,0.0,0.002,0.15,0.45,6.0
30,2025,Inyo,Inyo,Not in a city,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),20,0.00025,2.0959595959595955e-07,0.0,0.0,0.0,0.0,0.001,0.002
31,2025,Kern,Kern,Bakersfield,"1,3-Butadiene",Parts per billion Carbon,118,0.5963311370614036,2.8791950716870933,-0.014,-0.0008999999999999915,0.0,0.15,1.9966666999999991,16.7
32,2025,Los Angeles,Los Angeles,Los Angeles,Arsenic (TSP) STP,Micrograms/cubic meter (25 C),56,0.4130031591737545,0.9130756222703003,-0.007,0.0,0.0,0.16,1.788000000000004,5.8
33,2025,Madera,Madera,Madera,Benzene,Parts per billion Carbon,4,0.66875,0.057239583333333316,0.45,0.4575,0.46875,0.8625,0.885,0.9
34,2025,Marin,Marin,Point Reyes National Seashore,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),20,9e-05,1.0292929292929297e-07,0.0,0.0,0.0,0.0,0.0,0.002
35,2025,Mariposa,Mariposa,Not in a city,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),20,9e-05,8.231155778894474e-08,0.0,0.0,0.0,0.0,0.0,0.001
36,2025,Mono,Mono,Not in a city,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),14,4.2857142857142856e-05,4.161490683229813e-08,0.0,0.0,0.0,0.0,0.0,0.001
37,2025,Placer,Placer,Roseville,"1,3-Butadiene",Parts per billion Carbon,23,0.18778260869565216,0.08484877349534835,0.0,0.0,0.02,0.15,0.45,1.8
38,2025,Plumas,Plumas,Portola,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),44,0.0022727272727272726,1.6695724366957252e-06,0.001,0.001,0.002,0.002,0.005,0.009
39,2025,Riverside,Riverside,Rubidoux,Arsenic (TSP) STP,Micrograms/cubic meter (25 C),70,0.29346256077795785,0.6314136769454243,-0.009,0.0,0.0,0.15,0.9510000000000014,7.0
40,2025,Sacramento,Sacramento,Arden-Arcade,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),77,0.0018171641791044776,7.084265587948108e-06,-0.011,-0.001,0.0,0.002,0.005,0.016
41,2025,San Benito,San Benito,Not in a city,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),20,0.00031,9.837373737373739e-07,0.0,0.0,0.0,0.0,0.001,0.006
42,2025,San Bernardino,San Bernardino,Not in a city,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),20,0.003632432432432433,0.0013387880728554632,-0.001,0.0,0.0,0.0,0.001,0.484
43,2025,San Diego,San Diego,Chula Vista,Arsenic (TSP) STP,Micrograms/cubic meter (25 C),77,0.1846996631823461,0.269265454683956,-0.009,0.0,0.0,0.1,0.45,3.6
44,2025,San Francisco,San Francisco,San Francisco,Arsenic (TSP) STP,Micrograms/cubic meter (25 C),24,0.16995000000000002,0.09494053712513652,0.0,0.0,0.00087,0.15,0.45,2.79
45,2025,San Joaquin,San Joaquin,Stockton,"1,3-Butadiene",Parts per billion Carbon,23,0.23321739130434782,0.21931536738181126,0.0,0.0,0.02,0.15,0.45,3.7
46,2025,Santa Clara,Santa Clara,San Jose,Arsenic (TSP) STP,Micrograms/cubic meter (25 C),49,0.1622449080882353,0.16081036890312225,-0.007,0.0,0.0,0.15,0.45,2.6
47,2025,Shasta,Shasta,Not in a city,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),20,3e-05,4.959595959595962e-08,-0.001,0.0,0.0,0.0,0.0,0.001
48,2025,Siskiyou,Siskiyou,Lava Beds National Monument,Arsenic PM2.5 LC,Micrograms/cubic meter (LC),15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
